run_id,keyword_id,category,keyword,youtube_id,title,channel_title,published_at,view_count,like_count,comment_count,thumbnail_url,collected_at
3,22,비즈니스 및 금융,하이닉스 주가,6Ju3IIHodp4,SK하이닉스주가전망 2월25일 공시발표 드디어 나왔습니다! 준비하세요 #sk하이닉스 #sk하이닉스주가전망 #sk하이닉스주가,투자타이밍,2026-02-25 14:15,2464,304,0,https://i.ytimg.com/vi/6Ju3IIHodp4/hqdefault.jpg,2026-02-25 18:21
3,22,비즈니스 및 금융,하이닉스 주가,bO4l-28M0lc,"[SK하이닉스 주가전망] 💥방금, 발표했습니다. 결국 나올게 나왔습니다. 필수시청  #sk하이닉스 #sk하이닉스주가전망 #sk하이닉스주가",투자타이밍,2026-02-25 11:30,2634,477,0,https://i.ytimg.com/vi/bO4l-28M0lc/hqdefault.jpg,2026-02-25 18:21
3,22,비즈니스 및 금융,하이닉스 주가,cdp6Hkp5FSw,"SK하이닉스 주가 전망. 역사적인 오늘, 심상치 않았죠? 내일 주가 감히 맞춰보겠습니다. 반드시 체크해보세요. 2월 24일 방송.",세력버스_,2026-02-24 18:02,8375,478,17,https://i.ytimg.com/vi/cdp6Hkp5FSw/hqdefault.jpg,2026-02-25 18:21
3,23,비즈니스 및 금융,엔화,pFOgSURsFkM,"""중국 위안화에도 박살났다""…일본 엔화 실질 가치, 30년 만에 3분의 1토막 '충격'",서울경제TV,2026-02-22 12:15,16845,146,151,https://i.ytimg.com/vi/pFOgSURsFkM/hqdefault.jpg,2026-02-25 18:21
3,23,비즈니스 및 금융,엔화,VLEx9ZGp5VM,엔화 약세에 돈까지 푼다?!😮 ‘사나에노믹스’가 던진 일본 경제 승부수💴 그렇다면 한국의 선택은? | 장르가 머니 47회 | JTBC 260220 방송,교양 Voyage,2026-02-20 20:00,23930,22,1,https://i.ytimg.com/vi/VLEx9ZGp5VM/hqdefault.jpg,2026-02-25 18:21
3,23,비즈니스 및 금융,엔화,e02ht9YjRr0,환율•금리•엔화•금...2026년 향방은? [최준영 박사 1부],머니올라_KBS,2026-01-01 07:00,41410,787,53,https://i.ytimg.com/vi/e02ht9YjRr0/hqdefault.jpg,2026-02-25 18:21
3,24,비즈니스 및 금융,주식,4CGv5lDwQwg,"""수십년 투자하며 깨달았다"" 이익은 극대화 하고 손실은 최소화하는 최적의 실전 투자 방법 (이광수 대표 2부)",책과삶,2026-02-24 19:00,36939,1274,59,https://i.ytimg.com/vi/4CGv5lDwQwg/hqdefault.jpg,2026-02-25 18:21
3,24,비즈니스 및 금융,주식,F9Q-vuM07L4,[주식]🚨2월 25일 당장 매수!! 미친 급등 터질 주식 '딱 3종목'🔥#급등주 #로봇관련주 #배터리 #2차전지 #로봇주 #코스피 #코스닥 #연기금 #국민연금 #원전주｜리드남,주식 재벌 - 주먹남 리드남의 급등주,2026-02-24 20:30,32328,3616,155,https://i.ytimg.com/vi/F9Q-vuM07L4/hqdefault.jpg,2026-02-25 18:21
3,24,비즈니스 및 금융,주식,53rJ3cq1Zxw,"삼성전자 SK하이닉스 충격신호 떴다, 말도 안되는 저평가 2차전지 '이 주식' 바닥에서 곧 억소리나게 오를 겁니다 [인생주식]",주식장인,2026-02-24 18:00,191508,0,859,https://i.ytimg.com/vi/53rJ3cq1Zxw/hqdefault.jpg,2026-02-25 18:21
3,25,비즈니스 및 금융,에어로케이,2XDUfGHdj40,"[자막뉴스] ""20시간이나 기다렸어요"" 에어로케이 상습 지연 이유는?",CJB NEWS,2026-01-07 09:20,603,4,0,https://i.ytimg.com/vi/2XDUfGHdj40/hqdefault.jpg,2026-02-25 18:21
3,25,비즈니스 및 금융,에어로케이,3Qrw404LjPU,"에어로케이, 이 영상만 보고 가도 충분합니다   ",몬크,2025-10-30 22:23,2396,64,3,https://i.ytimg.com/vi/3Qrw404LjPU/hqdefault.jpg,2026-02-25 18:21
3,25,비즈니스 및 금융,에어로케이,ZNt_YtKyjEY,에어로케이의 이상한 일본 취항지 중 괜찮은 히로시마 출발 탑승기 (Aero K Hiroshima Economy),여행에 빠지다,2026-01-25 10:00,15154,219,99,https://i.ytimg.com/vi/ZNt_YtKyjEY/hqdefault.jpg,2026-02-25 18:21
3,26,비즈니스 및 금융,에스팀,_y6GnCG_Zik,"액스비스, 에스팀 공모주 청약 마감(2일차) | 배정수 체크하세요",집돈버 구쯔,2026-02-24 17:09,10004,554,18,https://i.ytimg.com/vi/_y6GnCG_Zik/hqdefault.jpg,2026-02-25 18:21
3,26,비즈니스 및 금융,에스팀,w8HJsAzoDVc,"액스비스, 에스팀 결과 ㅣ 몇주 받을까요 ?",경제적자유민족,2026-02-24 16:50,11903,590,58,https://i.ytimg.com/vi/w8HJsAzoDVc/hqdefault.jpg,2026-02-25 18:21
3,26,비즈니스 및 금융,에스팀,WNr0yQqz3BQ,에스팀   배정공지..한투 3월6일 상장... 가즈아!!!!  수급으로 밀어주라!!,빨간조끼아저씨,2026-02-25 13:57,2049,94,60,https://i.ytimg.com/vi/WNr0yQqz3BQ/hqdefault.jpg,2026-02-25 18:21
3,27,비즈니스 및 금융,신영자,yDDlUSkBWDo,롯데 신격호 회장 장녀 신영주 충격 별세...,스타핫이슈,2026-02-22 18:38,6452,77,10,https://i.ytimg.com/vi/yDDlUSkBWDo/hqdefault.jpg,2026-02-25 18:21
3,27,비즈니스 및 금융,신영자,kra-B42r6F0,"""유통업계의 대모"" 신영자 의장님을 추모하며",롯데재단,2026-02-24 14:18,2373,32,2,https://i.ytimg.com/vi/kra-B42r6F0/hqdefault.jpg,2026-02-25 18:21
3,27,비즈니스 및 금융,신영자,zqMmMm7yaxc,"[신통방통] 신격호의 '아픈 손가락' 신영자 별세···롯데재단 ""사회공헌에 큰 힘""",뉴스TVCHOSUN,2026-02-23 11:52,246818,2180,269,https://i.ytimg.com/vi/zqMmMm7yaxc/hqdefault.jpg,2026-02-25 18:21
3,28,비즈니스 및 금융,액스비스,w8HJsAzoDVc,"액스비스, 에스팀 결과 ㅣ 몇주 받을까요 ?",경제적자유민족,2026-02-24 16:50,11903,590,58,https://i.ytimg.com/vi/w8HJsAzoDVc/hqdefault.jpg,2026-02-25 18:21
3,28,비즈니스 및 금융,액스비스,_BOiKqaXdXM,[공모주] 액스비스 & 에스팀 마감 / 예상 배정 수량은? / 가성비 구간은?,주식애소리,2026-02-24 16:59,14769,559,33,https://i.ytimg.com/vi/_BOiKqaXdXM/hqdefault.jpg,2026-02-25 18:21
3,28,비즈니스 및 금융,액스비스,_y6GnCG_Zik,"액스비스, 에스팀 공모주 청약 마감(2일차) | 배정수 체크하세요",집돈버 구쯔,2026-02-24 17:09,10004,554,18,https://i.ytimg.com/vi/_y6GnCG_Zik/hqdefault.jpg,2026-02-25 18:21
4,29,스포츠,엘에이 fc 대 인터 마이애미,jUhlnOrbpZU,[MLS] 1R LAFC vs 인터 마이애미 2분 하이라이트,쿠팡플레이 스포츠,2026-02-22 15:17,552154,3464,874,https://i.ytimg.com/vi/jUhlnOrbpZU/hqdefault.jpg,2026-02-25 18:21
4,29,스포츠,엘에이 fc 대 인터 마이애미,eogbfMaEheE,[MLS] 1R LAFC vs 인터 마이애미 손흥민 주요장면,쿠팡플레이 스포츠,2026-02-22 15:13,1903593,13620,2496,https://i.ytimg.com/vi/eogbfMaEheE/hqdefault.jpg,2026-02-25 18:21
4,29,스포츠,엘에이 fc 대 인터 마이애미,0BME-2Xe2wA,LAFC vs. Inter Miami CF | Full Match Highlights | Battle At The Coliseum,Major League Soccer,2026-02-22 14:11,2430413,32870,3234,https://i.ytimg.com/vi/0BME-2Xe2wA/hqdefault.jpg,2026-02-25 18:21
4,30,스포츠,mls,0BME-2Xe2wA,LAFC vs. Inter Miami CF | Full Match Highlights | Battle At The Coliseum,Major League Soccer,2026-02-22 14:11,2430413,32870,3234,https://i.ytimg.com/vi/0BME-2Xe2wA/hqdefault.jpg,2026-02-25 18:21
4,30,스포츠,mls,Xe41X-tC8HI,"LA Galaxy vs. New York City Penalty, Red Cards and Disallowed Goal | Instant Replay",Major League Soccer,2026-02-24 22:30,7893,261,71,https://i.ytimg.com/vi/Xe41X-tC8HI/hqdefault.jpg,2026-02-25 18:21
4,30,스포츠,mls,Lxb0UKAyPHs,Every Goal From Matchday 1!,Major League Soccer,2026-02-24 04:08,19498,597,41,https://i.ytimg.com/vi/Lxb0UKAyPHs/hqdefault.jpg,2026-02-25 18:21
4,31,스포츠,챔피언스리그,7DwI_FhWHjI,"'브뤼헤 돌풍' 잠재운 해트트릭! 쇠를로트, AT 마드리드 16강 이끌다 #SPOTIME #UCL",스포타임,2026-02-25 09:03,110243,917,156,https://i.ytimg.com/vi/7DwI_FhWHjI/hqdefault.jpg,2026-02-25 18:21
4,31,스포츠,챔피언스리그,WGq2CRRMnS4,[25/26 UCL] AT 마드리드 vs 브뤼헤 3분 하이라이트｜SPOTV FOOTBALL,SPOTV,2026-02-25 14:00,20524,328,57,https://i.ytimg.com/vi/WGq2CRRMnS4/hqdefault.jpg,2026-02-25 18:21
4,31,스포츠,챔피언스리그,tJqhBlEDlbM,"노르웨이 변방 클럽의 기적! 보되, 창단 109년 만에 첫 'UCL 16강' #SPOTIME #UCL",스포타임,2026-02-25 11:23,110963,1067,373,https://i.ytimg.com/vi/tJqhBlEDlbM/hqdefault.jpg,2026-02-25 18:21
4,32,스포츠,인테르,NEOVmbeoJls,[25/26 UCL] 인터 밀란 vs 보되/글림트 3분 하이라이트｜SPOTV FOOTBALL,SPOTV,2026-02-25 14:00,23599,399,125,https://i.ytimg.com/vi/NEOVmbeoJls/hqdefault.jpg,2026-02-25 18:21
4,32,스포츠,인테르,kKg5ae9Ofrg,인테르 광탈... 우리는 찬우형을 챔스에서 볼 수 없게 됐습니다ㅠㅠㅣ후토크,이스타TV,2026-02-25 09:13,102716,1637,385,https://i.ytimg.com/vi/kKg5ae9Ofrg/hqdefault.jpg,2026-02-25 18:21
4,32,스포츠,인테르,tJqhBlEDlbM,"노르웨이 변방 클럽의 기적! 보되, 창단 109년 만에 첫 'UCL 16강' #SPOTIME #UCL",스포타임,2026-02-25 11:23,110963,1067,373,https://i.ytimg.com/vi/tJqhBlEDlbM/hqdefault.jpg,2026-02-25 18:21
4,33,스포츠,토트넘 대 아스널,9oN5E6DE9Zg,[프리미어리그] 12R 아스날 vs 토트넘 2분 하이라이트,쿠팡플레이 스포츠,2025-11-24 07:00,765409,5520,2139,https://i.ytimg.com/vi/9oN5E6DE9Zg/hqdefault.jpg,2026-02-25 18:22
4,33,스포츠,토트넘 대 아스널,dAsd8ORMg9M,[친선경기] 아스날 vs 토트넘 홋스퍼 풀 하이라이트,쿠팡플레이 스포츠,2025-08-01 00:15,1561220,10909,2651,https://i.ytimg.com/vi/dAsd8ORMg9M/hqdefault.jpg,2026-02-25 18:22
4,33,스포츠,토트넘 대 아스널,myatMnuZE14,"[속보] 손흥민 떠나자마자 강등된다고? 토트넘 또 졌다 강등 현실화! 감독 교체도 소용없었다! 16위 추락, 진짜로 강등권 눈앞! 투도르 감독 데뷔전 아스날전 대참패!",풋볼 포레스트 - Forrest Football,2026-02-23 03:38,80843,1124,437,https://i.ytimg.com/vi/myatMnuZE14/hqdefault.jpg,2026-02-25 18:22
4,34,스포츠,노시환,AMzjNiA7sms,"""처음엔 5년 계약 생각했는데..."" 한화 노시환, 사상 초유 '11년 307억' 계약 후기 / 스포츠머그",스포츠머그 - SPORTSMUG,2026-02-23 17:42,62427,617,451,https://i.ytimg.com/vi/AMzjNiA7sms/hqdefault.jpg,2026-02-25 18:22
4,34,스포츠,노시환,iI8kKLKIpxo,"[오피셜] '종신 한화' 선언 노시환, 역대 최장·최대 규모 11년 307억원 비FA 다년계약 현장! ",Eagles TV,2026-02-23 08:05,312536,7738,2501,https://i.ytimg.com/vi/iI8kKLKIpxo/hqdefault.jpg,2026-02-25 18:22
4,34,스포츠,노시환,tgE5WgLSNJk,"노시환, '11년 307억' 초대형 계약...한화 이글스 '레전드' 예약 [지금이뉴스]  / YTN", YTN,2026-02-23 13:43,75291,312,1007,https://i.ytimg.com/vi/tgE5WgLSNJk/hqdefault.jpg,2026-02-25 18:22
4,35,스포츠,레알 에스파냐 대 엘에이 fc,sWDSAk1ab4s,LA 손흥민 녹색완장 차고 등장ㄷㄷㄷ ( lafc 대 레알 에스파냐 ),디피풋볼  DPFUTBOL,2026-02-25 14:16,22682,639,3,https://i.ytimg.com/vi/sWDSAk1ab4s/hqdefault.jpg,2026-02-25 18:22
4,35,스포츠,레알 에스파냐 대 엘에이 fc,XAci_Au-ojM,전반전 끝났는데 어시스트 3개?! l 2026 북중미 챔피언스컵 I 레알 에스파냐 vs LAFC,쿠팡플레이 스포츠,2026-02-18 13:08,557612,10097,674,https://i.ytimg.com/vi/XAci_Au-ojM/hqdefault.jpg,2026-02-25 18:22
4,35,스포츠,레알 에스파냐 대 엘에이 fc,9jF6v0ngI-I,손흥민의 2골 - 로스앤젤레스 대 레알 에스파냐 4-2 - 모든 골 및 하이라이트 - 2026년 2월 24일,بنات ماما,2026-02-24 02:59,19881,1296,0,https://i.ytimg.com/vi/9jF6v0ngI-I/hqdefault.jpg,2026-02-25 18:22
4,36,스포츠,psg 대 메스,vROImRIY5Tw,[리그 1] 16R 메스 vs PSG 이강인 주요장면,쿠팡플레이 스포츠,2025-12-14 06:44,1014981,5950,2355,https://i.ytimg.com/vi/vROImRIY5Tw/hqdefault.jpg,2026-02-25 18:22
4,36,스포츠,psg 대 메스,me3kUHXt8LU,[리그 1] 16R 메스 vs PSG 2분 하이라이트,쿠팡플레이 스포츠,2025-12-14 06:44,157005,1104,218,https://i.ytimg.com/vi/me3kUHXt8LU/hqdefault.jpg,2026-02-25 18:22
4,36,스포츠,psg 대 메스,_PIij_SWAWs,[리그 1] 16R 메스 vs PSG 이브라힘 음바예 주요장면,쿠팡플레이 스포츠,2025-12-14 06:44,961,14,6,https://i.ytimg.com/vi/_PIij_SWAWs/hqdefault.jpg,2026-02-25 18:22
4,37,스포츠,울브스 대 아스널,5HT4N82JkfQ,[프리미어리그] 16R 아스날 vs 울버햄튼 2분 하이라이트,쿠팡플레이 스포츠,2025-12-14 08:54,658250,3392,1026,https://i.ytimg.com/vi/5HT4N82JkfQ/hqdefault.jpg,2026-02-25 18:22
4,37,스포츠,울브스 대 아스널,YNcmy1EW4-s,[프리미어리그] 16R 아스날 vs 울버햄튼 황희찬 주요장면,쿠팡플레이 스포츠,2025-12-14 09:03,36648,252,256,https://i.ytimg.com/vi/YNcmy1EW4-s/hqdefault.jpg,2026-02-25 18:22
4,37,스포츠,울브스 대 아스널,djo0qoRt2mI,울버햄튼 자책골 2방으로 2 : 1 승리하는 아스날 l 프리미어리그 I 아스날 vs 울버햄튼,쿠팡플레이 스포츠,2025-12-14 07:39,73450,1150,109,https://i.ytimg.com/vi/djo0qoRt2mI/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,PnYZPuHOyTI,[카라바오컵] 뉴캐슬 vs 맨시티 2분 하이라이트,쿠팡플레이 스포츠,2026-01-14 07:59,340482,2486,487,https://i.ytimg.com/vi/PnYZPuHOyTI/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,4RPhyYNXBiE,[카라바오컵] 맨시티 vs 뉴캐슬 오마르 마르무시 주요장면,쿠팡플레이 스포츠,2026-02-05 08:09,4475,66,19,https://i.ytimg.com/vi/4RPhyYNXBiE/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,fY2eTJzQeHo,[카라바오컵] 맨시티 vs 뉴캐슬 2분 하이라이트,쿠팡플레이 스포츠,2026-02-05 08:09,389874,2703,366,https://i.ytimg.com/vi/fY2eTJzQeHo/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,phGWu938_38,[프리미어리그] 12R 뉴캐슬 vs 맨시티 2분 하이라이트,쿠팡플레이 스포츠,2025-11-23 07:00,338395,2444,657,https://i.ytimg.com/vi/phGWu938_38/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,4Q8ryJWZIbo,[카라바오컵] 뉴캐슬 vs 맨시티 제레미 도쿠 주요장면,쿠팡플레이 스포츠,2026-01-14 07:58,12099,127,41,https://i.ytimg.com/vi/4Q8ryJWZIbo/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,Kh4Bz2xenRk,[프리미어리그] 12R 뉴캐슬 vs 맨시티 하비 반스 주요장면,쿠팡플레이 스포츠,2025-11-23 07:00,5817,65,14,https://i.ytimg.com/vi/Kh4Bz2xenRk/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,JtsBT8vl2dM,역대급  맨시티 버스ㄷㄷㄷ,쇼츠라이트,2025-07-16 09:00,789427,5071,107,https://i.ytimg.com/vi/JtsBT8vl2dM/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,338qx0f4nOY,Extended Highlights | Man City 3-1 Newcastle | City are heading to Wembley,Man City,2026-02-05 09:01,2123980,30180,919,https://i.ytimg.com/vi/338qx0f4nOY/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,cFaLH8Own0g,Newcastle United 2 Manchester City 1 | EXTENDED Premier League Highlights,Newcastle United,2025-11-23 09:00,1391680,13339,1021,https://i.ytimg.com/vi/cFaLH8Own0g/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,_zCNQP3k76w,"[LIVE] 리그컵 4강 1차전, 뉴캐슬vs맨시티",이스타TV,2026-01-14 07:14,26529,139,5,https://i.ytimg.com/vi/_zCNQP3k76w/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,aYVvq-Okvts,DRAMA AT ST JAMES' PARK | Newcastle United v Manchester City Extended Highlights,EFL,2026-01-14 08:45,1702868,19370,1067,https://i.ytimg.com/vi/aYVvq-Okvts/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,PtY-iaOhMNw,EXTENDED HIGHLIGHTS Man City 4-0 Newcastle | Marmoush HAT-TRICK and McAtee goal!,Man City,2025-02-17 09:00,1533320,21882,609,https://i.ytimg.com/vi/PtY-iaOhMNw/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,c_ilYKmf3Mg,EXTENDED HIGHLIGHTS | Newcastle United 0-2 Man City | Semenyo & Cherki give Blues first-leg win!,Man City,2026-01-14 09:49,1769691,29263,1177,https://i.ytimg.com/vi/c_ilYKmf3Mg/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,wNIWJZV42gw,[25/26 UCL] 레알 마드리드 vs 맨시티 3분 하이라이트｜SPOTV FOOTBALL,SPOTV,2025-12-11 14:01,1094741,6649,767,https://i.ytimg.com/vi/wNIWJZV42gw/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,ifUF4VebZ-8,Newcastle United 0 Manchester City 2 | EXTENDED Carabao Cup Highlights ,Newcastle United,2026-01-14 09:03,99419,1309,237,https://i.ytimg.com/vi/ifUF4VebZ-8/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,VFvYqw-eoWs,"모두가 끝났다고 생각한 순간, 덕배가 등장하면 생기는 충격적인 일.. (맨시티 vs 뉴캐슬)",스포츠 미디어,2025-05-31 16:19,2427,14,0,https://i.ytimg.com/vi/VFvYqw-eoWs/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,I_K0shtqhIk,"[4K] 진화한 맨시티, 3연승 도전! l 뉴캐슬 vs 맨시티 프리뷰 l 쿠팡플레이",쿠팡플레이 스포츠,2025-11-21 08:59,9964,125,59,https://i.ytimg.com/vi/I_K0shtqhIk/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,ZDw4RC6Brhk,[프리미어리그] 14R 풀럼 vs 맨시티 2분 하이라이트,쿠팡플레이 스포츠,2025-12-03 08:14,436688,4133,855,https://i.ytimg.com/vi/ZDw4RC6Brhk/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,q1kNQEsUf48,뉴캐슬? 맨시티? 토트넘이 빅클럽이다,스네마,2025-09-06 11:13,19379,108,11,https://i.ytimg.com/vi/q1kNQEsUf48/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,0ywp1X_2Uls,[프리미어리그] 18R 맨유 vs 뉴캐슬 2분 하이라이트,쿠팡플레이 스포츠,2025-12-27 08:39,437316,3290,585,https://i.ytimg.com/vi/0ywp1X_2Uls/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,HIgzQ4TTGgI,뉴캐슬 절친 만나서 신나버린 손흥민 반응ㅋㅋ,언리얼 보이,2025-01-05 21:42,4528367,32157,240,https://i.ytimg.com/vi/HIgzQ4TTGgI/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,hg1TFbRw3KY,De Bruyne’s Stunning Return | Newcastle United 2-3 Man City | 2023/24 Premier League Highlights,Premier League,2025-02-15 18:01,102270,1508,86,https://i.ytimg.com/vi/hg1TFbRw3KY/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,ij95pmN4lls,맨유가 버렸는데 몸값 ‘1000억’된 축구선수,오늘의 킥오프,2025-07-13 19:41,917050,7537,253,https://i.ytimg.com/vi/ij95pmN4lls/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,kay2Eh0gmFA,교체 아웃되고 빡친 양팀 선수,프로직관러,2024-05-15 11:57,21881406,145780,1000,https://i.ytimg.com/vi/kay2Eh0gmFA/hqdefault.jpg,2026-02-25 18:22
4,38,스포츠,맨 시티 대 뉴캐슬,9EfNdZ6PPAI,[맨시티vs뉴캐슬] 진지하게 강팀 느낌 안나는 맨시티 ㅠㅠ,공감입니다,2024-09-28 22:31,44371,712,85,https://i.ytimg.com/vi/9EfNdZ6PPAI/hqdefault.jpg,2026-02-25 18:22
